ID,group_ID,instrument_time,corrected_time,longitude,latitude,type
29229,463379,2020-12-09 01:23:00.444599,2020-12-09 01:23:00.442853,-77.394,2.024,Lightning
29228,463379,2020-12-09 01:23:00.195000,2020-12-09 01:23:00.193254,-77.403,2.037,Lightning
29549,463378,2020-12-09 01:22:30.025997,2020-12-09 01:22:30.024452,-78.489,3.567,Lightning
29227,463378,2020-12-09 01:22:30.025997,2020-12-09 01:22:30.024452,-78.489,3.567,Lightning
29226,463377,2020-12-09 01:22:08.777398,2020-12-09 01:22:08.775990,-79.256,4.643,Lightning
29548,463377,2020-12-09 01:22:08.777398,2020-12-09 01:22:08.775990,-79.256,4.643,Lightning
29225,463376,2020-12-09 01:21:50.343399,2020-12-09 01:21:50.342110,-79.923,5.577,Lightning
26060,460492,2020-12-07 01:23:09.261198,2020-12-07 01:23:09.195328,-66.042,2.626,Lightning
26059,460491,2020-12-07 01:23:07.177998,2020-12-07 01:23:07.112142,-66.117,2.731,Lightning
26058,460491,2020-12-07 01:23:06.510797,2020-12-07 01:23:06.444948,-66.141,2.765,UV
26550,460490,2020-12-07 01:23:05.344398,2020-12-07 01:23:05.278555,-66.183,2.824,Lightning
26057,460490,2020-12-07 01:23:05.344398,2020-12-07 01:23:05.278555,-66.183,2.824,Lightning
26549,460489,2020-12-07 01:22:58.177998,2020-12-07 01:22:58.112204,-66.441,3.188,Lightning
26056,460489,2020-12-07 01:22:58.177998,2020-12-07 01:22:58.112204,-66.441,3.188,Lightning
26548,460489,2020-12-07 01:22:57.762000,2020-12-07 01:22:57.696206,-66.456,3.209,Lightning
26055,460489,2020-12-07 01:22:57.762000,2020-12-07 01:22:57.696206,-66.456,3.209,Lightning
26547,460488,2020-12-07 01:22:56.928399,2020-12-07 01:22:56.862606,-66.486,3.251,Lightning
26054,460488,2020-12-07 01:22:56.928399,2020-12-07 01:22:56.862606,-66.486,3.251,Lightning
26546,460487,2020-12-07 01:22:35.676197,2020-12-07 01:22:35.610572,-67.252,4.328,Lightning
26053,460487,2020-12-07 01:22:35.676197,2020-12-07 01:22:35.610572,-67.252,4.328,Lightning
26545,460486,2020-12-07 01:22:34.927399,2020-12-07 01:22:34.861774,-67.279,4.366,Lightning
26052,460486,2020-12-07 01:22:34.927399,2020-12-07 01:22:34.861774,-67.279,4.366,Lightning
26051,460485,2020-12-07 01:21:57.845200,2020-12-07 01:21:57.779828,-68.623,6.243,UV
26050,460484,2020-12-07 01:21:37.508797,2020-12-07 01:21:37.443571,-69.364,7.271,Lightning
25179,459315,2020-12-06 02:12:14.860998,2020-12-06 02:12:14.771295,-66.606,-4.919,Lightning
25458,459315,2020-12-06 02:12:14.860998,2020-12-06 02:12:14.771295,-66.606,-4.919,Lightning
25178,459314,2020-12-06 02:12:13.694599,2020-12-06 02:12:13.604895,-66.648,-4.86,Lightning
25457,459314,2020-12-06 02:12:13.694599,2020-12-06 02:12:13.604895,-66.648,-4.86,Lightning
25177,459313,2020-12-06 02:12:09.694599,2020-12-06 02:12:09.604888,-66.793,-4.658,Lightning
25176,459313,2020-12-06 02:12:09.027398,2020-12-06 02:12:08.937683,-66.817,-4.624,Lightning
25456,459313,2020-12-06 02:12:09.027398,2020-12-06 02:12:08.937683,-66.817,-4.624,Lightning
25175,459312,2020-12-06 02:12:05.276997,2020-12-06 02:12:05.187272,-66.952,-4.434,Lightning
25174,459312,2020-12-06 02:12:04.611399,2020-12-06 02:12:04.521674,-66.976,-4.4,Lightning
25455,459312,2020-12-06 02:12:04.611399,2020-12-06 02:12:04.521674,-66.976,-4.4,Lightning
25454,459311,2020-12-06 02:11:58.276997,2020-12-06 02:11:58.187239,-67.205,-4.08,Lightning
25173,459311,2020-12-06 02:11:58.276997,2020-12-06 02:11:58.187239,-67.205,-4.08,Lightning
25453,459310,2020-12-06 02:11:09.110598,2020-12-06 02:11:09.020699,-68.973,-1.587,Lightning
25172,459310,2020-12-06 02:11:09.110598,2020-12-06 02:11:09.020699,-68.973,-1.587,Lightning
25171,459309,2020-12-06 02:10:42.092598,2020-12-06 02:10:42.002614,-69.943,-0.216,Lightning
25452,459308,2020-12-06 02:10:41.427000,2020-12-06 02:10:41.337016,-69.967,-0.182,Lightning
25170,459308,2020-12-06 02:10:41.427000,2020-12-06 02:10:41.337016,-69.967,-0.182,Lightning
25169,459307,2020-12-06 02:10:28.510200,2020-12-06 02:10:28.420187,-70.43,0.473,Lightning
25168,459307,2020-12-06 02:10:27.842998,2020-12-06 02:10:27.752971,-70.454,0.507,UV
25167,459306,2020-12-06 02:10:26.175797,2020-12-06 02:10:26.085770,-70.514,0.592,UV
25166,459305,2020-12-06 02:08:56.344197,2020-12-06 02:08:56.253893,-73.748,5.146,Lightning
25165,459304,2020-12-06 02:08:35.759799,2020-12-06 02:08:35.669425,-74.495,6.188,Lightning
25451,459303,2020-12-06 02:08:20.176797,2020-12-06 02:08:20.086376,-75.063,6.976,Lightning
25164,459303,2020-12-06 02:08:20.176797,2020-12-06 02:08:20.086376,-75.063,6.976,Lightning
25163,459302,2020-12-06 02:07:52.429000,2020-12-06 02:07:52.338500,-76.079,8.376,Lightning
25450,459302,2020-12-06 02:07:52.429000,2020-12-06 02:07:52.338500,-76.079,8.376,Lightning
25162,459302,2020-12-06 02:07:51.761799,2020-12-06 02:07:51.671295,-76.103,8.41,Lightning
25449,459302,2020-12-06 02:07:51.761799,2020-12-06 02:07:51.671295,-76.103,8.41,Lightning
25161,459301,2020-12-06 02:07:16.010398,2020-12-06 02:07:15.919776,-77.425,10.209,Lightning
24118,456733,2020-12-05 02:58:34.226599,2020-12-05 02:58:34.164958,-73.137,-4.049,Lightning
24117,456732,2020-12-05 02:58:30.642598,2020-12-05 02:58:30.580946,-73.267,-3.867,Lightning
24371,456731,2020-12-05 02:58:27.892197,2020-12-05 02:58:27.830537,-73.366,-3.728,Lightning
24116,456731,2020-12-05 02:58:27.892197,2020-12-05 02:58:27.830537,-73.366,-3.728,Lightning
24370,456730,2020-12-05 02:58:10.227599,2020-12-05 02:58:10.165883,-74.002,-2.833,Lightning
24115,456730,2020-12-05 02:58:10.227599,2020-12-05 02:58:10.165883,-74.002,-2.833,Lightning
24114,456729,2020-12-05 02:57:48.724797,2020-12-05 02:57:48.663012,-74.774,-1.742,Lightning
24369,456728,2020-12-05 02:57:43.143399,2020-12-05 02:57:43.081598,-74.975,-1.459,Lightning
24113,456728,2020-12-05 02:57:43.143399,2020-12-05 02:57:43.081598,-74.975,-1.459,Lightning
24368,456727,2020-12-05 02:57:25.642598,2020-12-05 02:57:25.580746,-75.603,-0.571,Lightning
24112,456727,2020-12-05 02:57:25.642598,2020-12-05 02:57:25.580746,-75.603,-0.571,Lightning
24367,456727,2020-12-05 02:57:24.977000,2020-12-05 02:57:24.915148,-75.627,-0.537,Lightning
24111,456727,2020-12-05 02:57:24.977000,2020-12-05 02:57:24.915148,-75.627,-0.537,Lightning
24366,456726,2020-12-05 02:57:20.144399,2020-12-05 02:57:20.082530,-75.8,-0.292,Lightning
24110,456726,2020-12-05 02:57:20.144399,2020-12-05 02:57:20.082530,-75.8,-0.292,Lightning
24365,456725,2020-12-05 02:57:14.144399,2020-12-05 02:57:14.082516,-76.015,0.012,Lightning
24109,456725,2020-12-05 02:57:14.144399,2020-12-05 02:57:14.082516,-76.015,0.012,Lightning
24364,456725,2020-12-05 02:57:13.477198,2020-12-05 02:57:13.415316,-76.039,0.046,Lightning
24108,456725,2020-12-05 02:57:13.477198,2020-12-05 02:57:13.415316,-76.039,0.046,Lightning
24363,456724,2020-12-05 02:57:01.978000,2020-12-05 02:57:01.916075,-76.452,0.63,Lightning
24107,456724,2020-12-05 02:57:01.978000,2020-12-05 02:57:01.916075,-76.452,0.63,Lightning
24106,456723,2020-12-05 02:56:50.062200,2020-12-05 02:56:50.000235,-76.88,1.234,Lightning
24362,456723,2020-12-05 02:56:49.391998,2020-12-05 02:56:49.330036,-76.904,1.268,Lightning
24105,456723,2020-12-05 02:56:49.391998,2020-12-05 02:56:49.330036,-76.904,1.268,Lightning
21308,None,2020-12-02 03:42:45.427797,2020-12-02 03:42:45.429453,-73.108,4.207,Lightning
21189,None,2020-12-02 03:42:45.427797,2020-12-02 03:42:45.429453,-73.108,4.207,Lightning
21188,None,2020-12-02 03:42:44.594197,2020-12-02 03:42:44.595850,-73.138,4.249,UV
21187,None,2020-12-02 03:42:39.677000,2020-12-02 03:42:39.678641,-73.316,4.498,Lightning
21186,None,2020-12-02 03:41:11.426797,2020-12-02 03:41:11.428153,-76.534,8.957,Lightning
21185,None,2020-12-02 03:41:10.761200,2020-12-02 03:41:10.762556,-76.558,8.99,Lightning
21184,None,2020-12-02 03:40:20.576197,2020-12-02 03:40:20.577388,-78.425,11.512,UV
21183,None,2020-12-02 03:40:12.593197,2020-12-02 03:40:12.594362,-78.725,11.911,Lightning
21307,None,2020-12-02 03:40:12.593197,2020-12-02 03:40:12.594362,-78.725,11.911,Lightning
20381,None,2020-12-01 04:31:14.242997,2020-12-01 04:31:14.270895,-74.931,-1.558,Lightning
20508,None,2020-12-01 04:31:14.242997,2020-12-01 04:31:14.270895,-74.931,-1.558,Lightning
20380,None,2020-12-01 04:30:57.826998,2020-12-01 04:30:57.854848,-75.52,-0.725,UV
20379,None,2020-12-01 04:28:55.826998,2020-12-01 04:28:55.854464,-79.91,5.461,UV
20378,None,2020-12-01 04:28:55.159797,2020-12-01 04:28:55.187258,-79.934,5.495,UV
19280,455019,2020-11-30 03:40:31.143000,2020-11-30 03:40:31.180270,-66.838,11.791,Lightning
19596,455019,2020-11-30 03:40:31.143000,2020-11-30 03:40:31.180270,-66.838,11.791,Lightning
18597,455516,2020-11-29 04:28:19.276599,2020-11-29 04:28:19.341932,-69.986,8.064,Lightning
18596,455516,2020-11-29 04:28:18.775797,2020-11-29 04:28:18.841130,-70.005,8.089,Lightning
18709,455516,2020-11-29 04:28:18.775797,2020-11-29 04:28:18.841130,-70.005,8.089,Lightning
18595,455515,2020-11-29 04:27:42.610398,2020-11-29 04:27:42.675614,-71.339,9.91,Lightning
18594,455514,2020-11-29 04:27:39.029000,2020-11-29 04:27:39.094211,-71.472,10.09,Lightning
18593,455513,2020-11-29 04:27:21.027000,2020-11-29 04:27:21.092151,-72.143,10.994,Lightning
18708,455513,2020-11-29 04:27:21.027000,2020-11-29 04:27:21.092151,-72.143,10.994,Lightning
17833,453835,2020-11-28 05:18:05.758997,2020-11-28 05:18:05.852408,-68.921,-1.71,Lightning
17832,453835,2020-11-28 05:18:05.342998,2020-11-28 05:18:05.436409,-68.936,-1.689,Lightning
18152,453835,2020-11-28 05:18:05.342998,2020-11-28 05:18:05.436409,-68.936,-1.689,Lightning
17831,453834,2020-11-28 05:18:03.260799,2020-11-28 05:18:03.354201,-69.011,-1.583,Lightning
17830,453834,2020-11-28 05:18:02.593598,2020-11-28 05:18:02.686995,-69.035,-1.549,Lightning
18151,453834,2020-11-28 05:18:02.593598,2020-11-28 05:18:02.686995,-69.035,-1.549,Lightning
17829,453833,2020-11-28 05:17:47.676797,2020-11-28 05:17:47.770148,-69.57,-0.793,Lightning
17828,453832,2020-11-28 05:16:49.843197,2020-11-28 05:16:49.936381,-71.645,2.141,Lightning
18150,453831,2020-11-28 05:16:21.342998,2020-11-28 05:16:21.436087,-72.67,3.587,Lightning
17827,453831,2020-11-28 05:16:21.342998,2020-11-28 05:16:21.436087,-72.67,3.587,Lightning
17826,453831,2020-11-28 05:16:20.927000,2020-11-28 05:16:21.020089,-72.685,3.608,Lightning
18149,453831,2020-11-28 05:16:20.927000,2020-11-28 05:16:21.020089,-72.685,3.608,Lightning
18148,453831,2020-11-28 05:16:20.259799,2020-11-28 05:16:20.352883,-72.709,3.641,Lightning
17825,453831,2020-11-28 05:16:20.259799,2020-11-28 05:16:20.352883,-72.709,3.641,Lightning
17824,453830,2020-11-28 05:15:59.177599,2020-11-28 05:15:59.270619,-73.47,4.71,Lightning
18147,453830,2020-11-28 05:15:59.177599,2020-11-28 05:15:59.270619,-73.47,4.71,Lightning
18146,453829,2020-11-28 05:15:53.593598,2020-11-28 05:15:53.686601,-73.672,4.992,Lightning
17823,453829,2020-11-28 05:15:53.593598,2020-11-28 05:15:53.686601,-73.672,4.992,Lightning
18145,453829,2020-11-28 05:15:52.928000,2020-11-28 05:15:53.021003,-73.696,5.026,Lightning
17822,453829,2020-11-28 05:15:52.928000,2020-11-28 05:15:53.021003,-73.696,5.026,Lightning
18144,453828,2020-11-28 05:15:51.676797,2020-11-28 05:15:51.769796,-73.742,5.089,Lightning
17821,453828,2020-11-28 05:15:51.676797,2020-11-28 05:15:51.769796,-73.742,5.089,Lightning
17820,453828,2020-11-28 05:15:51.011200,2020-11-28 05:15:51.104199,-73.766,5.123,Lightning
18143,453828,2020-11-28 05:15:51.011200,2020-11-28 05:15:51.104199,-73.766,5.123,Lightning
18142,453827,2020-11-28 05:15:47.094399,2020-11-28 05:15:47.187384,-73.907,5.321,Lightning
17819,453827,2020-11-28 05:15:47.094399,2020-11-28 05:15:47.187384,-73.907,5.321,Lightning
17818,453826,2020-11-28 05:15:42.177599,2020-11-28 05:15:42.270568,-74.086,5.57,Lightning
18141,453826,2020-11-28 05:15:42.177599,2020-11-28 05:15:42.270568,-74.086,5.57,Lightning
18140,453825,2020-11-28 05:15:38.261799,2020-11-28 05:15:38.354755,-74.228,5.768,Lightning
17817,453825,2020-11-28 05:15:38.261799,2020-11-28 05:15:38.354755,-74.228,5.768,Lightning
17816,453824,2020-11-28 05:15:34.677797,2020-11-28 05:15:34.770743,-74.358,5.949,Lightning
18139,453824,2020-11-28 05:15:34.677797,2020-11-28 05:15:34.770743,-74.358,5.949,Lightning
18138,453823,2020-11-28 05:15:33.344998,2020-11-28 05:15:33.437942,-74.406,6.017,Lightning
17815,453823,2020-11-28 05:15:33.344998,2020-11-28 05:15:33.437942,-74.406,6.017,Lightning
17814,453822,2020-11-28 05:15:30.591598,2020-11-28 05:15:30.684529,-74.506,6.156,Lightning
18137,453822,2020-11-28 05:15:30.591598,2020-11-28 05:15:30.684529,-74.506,6.156,Lightning
18136,453822,2020-11-28 05:15:29.926000,2020-11-28 05:15:30.018931,-74.53,6.19,Lightning
17813,453822,2020-11-28 05:15:29.926000,2020-11-28 05:15:30.018931,-74.53,6.19,Lightning
17812,453821,2020-11-28 05:15:28.093399,2020-11-28 05:15:28.186326,-74.597,6.282,UV
17811,453821,2020-11-28 05:15:27.426198,2020-11-28 05:15:27.519121,-74.621,6.316,Lightning
18135,453821,2020-11-28 05:15:27.426198,2020-11-28 05:15:27.519121,-74.621,6.316,Lightning
18134,453820,2020-11-28 05:15:20.176599,2020-11-28 05:15:20.269501,-74.885,6.683,Lightning
17810,453820,2020-11-28 05:15:20.176599,2020-11-28 05:15:20.269501,-74.885,6.683,Lightning
17809,453819,2020-11-28 05:15:17.758997,2020-11-28 05:15:17.851887,-74.973,6.805,Lightning
18133,453819,2020-11-28 05:15:17.758997,2020-11-28 05:15:17.851887,-74.973,6.805,Lightning
18132,453818,2020-11-28 05:15:15.426198,2020-11-28 05:15:15.519083,-75.058,6.923,Lightning
17808,453818,2020-11-28 05:15:15.426198,2020-11-28 05:15:15.519083,-75.058,6.923,Lightning
17807,453817,2020-11-28 05:15:14.010200,2020-11-28 05:15:14.103083,-75.11,6.994,Lightning
18131,453817,2020-11-28 05:15:14.010200,2020-11-28 05:15:14.103083,-75.11,6.994,Lightning
18130,453817,2020-11-28 05:15:13.342998,2020-11-28 05:15:13.435879,-75.134,7.028,Lightning
17806,453817,2020-11-28 05:15:13.342998,2020-11-28 05:15:13.435879,-75.134,7.028,Lightning
17805,453816,2020-11-28 05:15:11.509398,2020-11-28 05:15:11.602271,-75.201,7.12,UV
17804,453816,2020-11-28 05:15:10.842197,2020-11-28 05:15:10.935068,-75.226,7.154,Lightning
18129,453816,2020-11-28 05:15:10.842197,2020-11-28 05:15:10.935068,-75.226,7.154,Lightning
17803,453815,2020-11-28 05:15:10.259799,2020-11-28 05:15:10.352670,-75.247,7.184,Lightning
17802,453815,2020-11-28 05:15:09.927000,2020-11-28 05:15:10.019871,-75.259,7.2,Lightning
18128,453815,2020-11-28 05:15:09.927000,2020-11-28 05:15:10.019871,-75.259,7.2,Lightning
18127,453814,2020-11-28 05:15:01.094399,2020-11-28 05:15:01.187242,-75.582,7.646,Lightning
17801,453814,2020-11-28 05:15:01.094399,2020-11-28 05:15:01.187242,-75.582,7.646,Lightning
17800,453814,2020-11-28 05:15:00.676797,2020-11-28 05:15:00.769638,-75.597,7.667,UV
18126,453814,2020-11-28 05:15:00.011200,2020-11-28 05:15:00.104041,-75.622,7.701,Lightning
17799,453814,2020-11-28 05:15:00.011200,2020-11-28 05:15:00.104041,-75.622,7.701,Lightning
17798,453813,2020-11-28 05:14:58.593598,2020-11-28 05:14:58.686433,-75.673,7.772,Lightning
18125,453813,2020-11-28 05:14:58.593598,2020-11-28 05:14:58.686433,-75.673,7.772,Lightning
17797,453812,2020-11-28 05:14:57.343998,2020-11-28 05:14:57.436832,-75.719,7.835,Lightning
18124,453812,2020-11-28 05:14:57.343998,2020-11-28 05:14:57.436832,-75.719,7.835,Lightning
18123,453811,2020-11-28 05:14:48.843197,2020-11-28 05:14:48.936004,-76.031,8.264,Lightning
17796,453811,2020-11-28 05:14:48.843197,2020-11-28 05:14:48.936004,-76.031,8.264,Lightning
17795,453810,2020-11-28 05:14:42.843197,2020-11-28 05:14:42.935984,-76.252,8.567,Lightning
18122,453810,2020-11-28 05:14:42.843197,2020-11-28 05:14:42.935984,-76.252,8.567,Lightning
17794,453810,2020-11-28 05:14:42.177599,2020-11-28 05:14:42.270386,-76.276,8.6,Lightning
18121,453810,2020-11-28 05:14:42.177599,2020-11-28 05:14:42.270386,-76.276,8.6,Lightning
17793,453810,2020-11-28 05:14:41.843197,2020-11-28 05:14:41.935981,-76.288,8.617,Lightning
18120,453810,2020-11-28 05:14:41.843197,2020-11-28 05:14:41.935981,-76.288,8.617,Lightning
18119,453810,2020-11-28 05:14:41.510398,2020-11-28 05:14:41.603182,-76.301,8.634,Lightning
17792,453810,2020-11-28 05:14:41.510398,2020-11-28 05:14:41.603182,-76.301,8.634,Lightning
18118,453809,2020-11-28 05:14:41.011200,2020-11-28 05:14:41.103984,-76.319,8.659,Lightning
17791,453809,2020-11-28 05:14:41.011200,2020-11-28 05:14:41.103984,-76.319,8.659,Lightning
17790,453809,2020-11-28 05:14:40.676797,2020-11-28 05:14:40.769579,-76.331,8.676,Lightning
18117,453809,2020-11-28 05:14:40.676797,2020-11-28 05:14:40.769579,-76.331,8.676,Lightning
18116,453808,2020-11-28 05:14:37.261799,2020-11-28 05:14:37.354574,-76.457,8.848,Lightning
17789,453808,2020-11-28 05:14:37.261799,2020-11-28 05:14:37.354574,-76.457,8.848,Lightning
17788,453808,2020-11-28 05:14:36.929000,2020-11-28 05:14:37.021775,-76.469,8.865,Lightning
18115,453808,2020-11-28 05:14:36.929000,2020-11-28 05:14:37.021775,-76.469,8.865,Lightning
18114,453807,2020-11-28 05:14:35.428198,2020-11-28 05:14:35.520964,-76.525,8.94,Lightning
17787,453807,2020-11-28 05:14:35.428198,2020-11-28 05:14:35.520964,-76.525,8.94,Lightning
17786,453806,2020-11-28 05:14:23.575598,2020-11-28 05:14:23.668327,-76.963,9.537,Lightning
18113,453806,2020-11-28 05:14:23.575598,2020-11-28 05:14:23.668327,-76.963,9.537,Lightning
18112,453805,2020-11-28 05:14:11.911000,2020-11-28 05:14:12.003695,-77.395,10.123,Lightning
17785,453805,2020-11-28 05:14:11.911000,2020-11-28 05:14:12.003695,-77.395,10.123,Lightning
17784,453805,2020-11-28 05:14:11.243799,2020-11-28 05:14:11.336491,-77.42,10.157,Lightning
18111,453805,2020-11-28 05:14:11.243799,2020-11-28 05:14:11.336491,-77.42,10.157,Lightning
18110,453804,2020-11-28 05:14:02.659797,2020-11-28 05:14:02.752462,-77.74,10.588,Lightning
17783,453804,2020-11-28 05:14:02.659797,2020-11-28 05:14:02.752462,-77.74,10.588,Lightning
17782,453803,2020-11-28 05:14:02.160599,2020-11-28 05:14:02.253264,-77.758,10.613,Lightning
18109,453803,2020-11-28 05:14:02.160599,2020-11-28 05:14:02.253264,-77.758,10.613,Lightning
17781,453802,2020-11-28 05:13:53.160599,2020-11-28 05:13:53.253235,-78.094,11.064,Lightning
17780,453801,2020-11-28 05:13:41.995200,2020-11-28 05:13:42.087802,-78.513,11.624,UV
17779,453801,2020-11-28 05:13:41.327998,2020-11-28 05:13:41.420597,-78.538,11.657,UV
16672,454140,2020-11-27 06:05:06.629598,2020-11-27 06:05:06.683091,-73.816,-3.123,Lightning
17020,454140,2020-11-27 06:05:06.629598,2020-11-27 06:05:06.683091,-73.816,-3.123,Lightning
16671,454139,2020-11-27 06:05:01.629598,2020-11-27 06:05:01.683123,-73.996,-2.869,Lightning
17019,454139,2020-11-27 06:05:00.964000,2020-11-27 06:05:01.017525,-74.02,-2.836,Lightning
16670,454139,2020-11-27 06:05:00.964000,2020-11-27 06:05:01.017525,-74.02,-2.836,Lightning
16669,454138,2020-11-27 06:04:41.380998,2020-11-27 06:04:41.434667,-74.723,-1.843,Lightning
17018,454138,2020-11-27 06:04:41.048200,2020-11-27 06:04:41.101869,-74.735,-1.826,Lightning
16668,454138,2020-11-27 06:04:41.048200,2020-11-27 06:04:41.101869,-74.735,-1.826,Lightning
16667,454138,2020-11-27 06:04:40.380998,2020-11-27 06:04:40.434677,-74.759,-1.792,Lightning
17017,454138,2020-11-27 06:04:40.380998,2020-11-27 06:04:40.434677,-74.759,-1.792,Lightning
17016,454137,2020-11-27 06:04:39.214599,2020-11-27 06:04:39.268278,-74.801,-1.733,Lightning
16666,454137,2020-11-27 06:04:39.214599,2020-11-27 06:04:39.268278,-74.801,-1.733,Lightning
16665,454136,2020-11-27 06:04:28.796997,2020-11-27 06:04:28.850750,-75.175,-1.204,Lightning
17015,454136,2020-11-27 06:04:28.796997,2020-11-27 06:04:28.850750,-75.175,-1.204,Lightning
17014,454136,2020-11-27 06:04:28.380998,2020-11-27 06:04:28.434751,-75.19,-1.183,Lightning
16664,454136,2020-11-27 06:04:28.380998,2020-11-27 06:04:28.434751,-75.19,-1.183,Lightning
16663,454135,2020-11-27 06:04:27.630598,2020-11-27 06:04:27.684357,-75.217,-1.145,Lightning
17013,454135,2020-11-27 06:04:27.630598,2020-11-27 06:04:27.684357,-75.217,-1.145,Lightning
17012,454135,2020-11-27 06:04:27.380998,2020-11-27 06:04:27.434757,-75.226,-1.133,Lightning
16662,454135,2020-11-27 06:04:27.380998,2020-11-27 06:04:27.434757,-75.226,-1.133,Lightning
16661,454134,2020-11-27 06:04:24.442198,2020-11-27 06:04:24.495981,-75.331,-0.984,Lightning
17011,454134,2020-11-27 06:04:24.442198,2020-11-27 06:04:24.495981,-75.331,-0.984,Lightning
17010,454133,2020-11-27 06:04:20.943000,2020-11-27 06:04:20.996805,-75.457,-0.806,Lightning
16660,454133,2020-11-27 06:04:20.943000,2020-11-27 06:04:20.996805,-75.457,-0.806,Lightning
16659,454132,2020-11-27 06:04:18.691797,2020-11-27 06:04:18.745622,-75.537,-0.692,Lightning
17009,454132,2020-11-27 06:04:18.691797,2020-11-27 06:04:18.745622,-75.537,-0.692,Lightning
16658,454131,2020-11-27 06:04:17.774997,2020-11-27 06:04:17.828828,-75.57,-0.645,Lightning
16657,454130,2020-11-27 06:04:15.110399,2020-11-27 06:04:15.164248,-75.666,-0.51,Lightning
17008,454130,2020-11-27 06:04:15.110399,2020-11-27 06:04:15.164248,-75.666,-0.51,Lightning
17007,454129,2020-11-27 06:04:10.526398,2020-11-27 06:04:10.580282,-75.83,-0.278,Lightning
